Iso3,CountryTerritoryArea,WHORegionName,Year,Specimen,PathogenName,AbTargets,TotalSpecimenIsolates,InterpretableAST,Resistant,PercentResistant
KOR,Republic of Korea,Western Pacific Region,2020,BLOOD,Staphylococcus aureus,Meticillin,4095,734,349,47.54768392
KOR,Republic of Korea,Western Pacific Region,2020,BLOOD,Streptococcus pneumoniae,Benzylpenicillin,4095,28,3,10.71428571
KOR,Republic of Korea,Western Pacific Region,2020,BLOOD,Streptococcus pneumoniae,Cefotaxime,4095,28,3,10.71428571
KOR,Republic of Korea,Western Pacific Region,2020,BLOOD,Streptococcus pneumoniae,Ceftriaxone,4095,28,3,10.71428571
KOR,Republic of Korea,Western Pacific Region,2020,BLOOD,Streptococcus pneumoniae,Oxacillin,4095,28,23,82.14285714
KOR,Republic of Korea,Western Pacific Region,2020,BLOOD,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,4095,28,5,17.85714286
KOR,Republic of Korea,Western Pacific Region,2020,STOOL,Salmonella,Cefotaxime,102,102,4,3.921568627
KOR,Republic of Korea,Western Pacific Region,2020,STOOL,Salmonella,Ceftazidime,102,102,4,3.921568627
KOR,Republic of Korea,Western Pacific Region,2020,STOOL,Salmonella,Ciprofloxacin,102,102,2,1.960784314
KOR,Republic of Korea,Western Pacific Region,2020,STOOL,Salmonella,Imipenem,102,102,0,0
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Ampicillin,8567,7293,4988,68.39435075
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Cefepime,8567,7293,1373,18.82627177
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Cefotaxime,8567,7293,2566,35.18442342
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Ceftazidime,8567,7293,726,9.954751131
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Ciprofloxacin,8567,7293,3265,44.76895653
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Ertapenem,8567,7293,11,0.150829563
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Imipenem,8567,7293,8,0.109694227
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Meropenem,8567,7293,7,0.095982449
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,8567,7293,2625,35.99341835
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Cefepime,8567,1274,359,28.17896389
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Cefotaxime,8567,1274,495,38.85400314
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Ceftazidime,8567,1274,338,26.53061224
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Ciprofloxacin,8567,1274,423,33.20251177
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Ertapenem,8567,1274,37,2.904238619
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Imipenem,8567,1274,31,2.433281005
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Meropenem,8567,1274,34,2.668759812
KOR,Republic of Korea,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,8567,1274,457,35.87127159
KOS,Kosovo,European Region,2019,BLOOD,Acinetobacter,Amikacin,45,45,41,91.11111111
KOS,Kosovo,European Region,2019,BLOOD,Acinetobacter,Colistin,45,45,0,0
KOS,Kosovo,European Region,2019,BLOOD,Acinetobacter,Gentamicin,45,45,39,86.66666667
KOS,Kosovo,European Region,2019,BLOOD,Acinetobacter,Imipenem,45,45,42,93.33333333
KOS,Kosovo,European Region,2019,BLOOD,Acinetobacter,Meropenem,45,45,42,93.33333333
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Ampicillin,17,17,13,76.47058824
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Cefotaxime,17,17,7,41.17647059
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Ceftazidime,17,17,5,29.41176471
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Ceftriaxone,17,17,7,41.17647059
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,17,17,6,35.29411765
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Colistin,17,16,0,0
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Ertapenem,17,17,0,0
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Imipenem,17,17,0,0
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Levofloxacin,17,17,6,35.29411765
KOS,Kosovo,European Region,2019,BLOOD,Escherichia coli,Meropenem,17,17,0,0
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Cefotaxime,55,55,47,85.45454545
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,55,55,34,61.81818182
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,55,54,44,81.48148148
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,55,55,8,14.54545455
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Colistin,55,52,1,1.923076923
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Ertapenem,55,55,1,1.818181818
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Imipenem,55,55,0,0
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Levofloxacin,55,55,3,5.454545455
KOS,Kosovo,European Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,55,55,0,0
KOS,Kosovo,European Region,2019,BLOOD,Staphylococcus aureus,Cefoxitin,29,29,10,34.48275862
KOS,Kosovo,European Region,2019,BLOOD,Staphylococcus aureus,Oxacillin,29,28,10,35.71428571
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Acinetobacter,Gentamicin,209,15,1,6.666666667
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Ampicillin,209,106,90,84.90566038
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Ceftazidime,209,63,22,34.92063492
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Ceftriaxone,209,106,48,45.28301887
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Ciprofloxacin,209,106,33,31.13207547
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Meropenem,209,62,1,1.612903226
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Tinidazole,209,106,48,45.28301887
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,209,106,77,72.64150943
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Klebsiella pneumoniae,Ceftriaxone,209,30,10,33.33333333
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,209,30,8,26.66666667
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Klebsiella pneumoniae,Meropenem,209,11,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,209,30,9,30
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Salmonella,Ceftriaxone,209,26,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,BLOOD,Staphylococcus aureus,Meticillin,209,21,2,9.523809524
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,STOOL,Salmonella,Ceftriaxone,38,35,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Ampicillin,124,109,105,96.33027523
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Ceftazidime,124,48,31,64.58333333
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Ceftriaxone,124,85,64,75.29411765
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Ciprofloxacin,124,108,70,64.81481481
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Imipenem,124,48,1,2.083333333
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Meropenem,124,48,1,2.083333333
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,124,109,87,79.81651376
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Klebsiella pneumoniae,Ciprofloxacin,124,13,6,46.15384615
LAO,Lao People's Democratic Republic,Western Pacific Region,2017,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,124,13,8,61.53846154
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Acinetobacter,Gentamicin,275,24,4,16.66666667
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Ampicillin,275,110,100,90.90909091
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Ceftazidime,275,65,29,44.61538462
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Ceftriaxone,275,109,50,45.87155963
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Ciprofloxacin,275,110,39,35.45454545
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Meropenem,275,66,1,1.515151515
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Tinidazole,275,109,50,45.87155963
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,275,109,76,69.72477064
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Klebsiella pneumoniae,Ceftriaxone,275,36,11,30.55555556
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,275,36,10,27.77777778
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Klebsiella pneumoniae,Meropenem,275,13,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,275,36,10,27.77777778
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Salmonella,Ceftriaxone,275,57,2,3.50877193
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,BLOOD,Staphylococcus aureus,Meticillin,275,35,4,11.42857143
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,STOOL,Salmonella,Ceftriaxone,42,35,3,8.571428571
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Ampicillin,120,110,101,91.81818182
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Ceftazidime,120,38,23,60.52631579
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Ceftriaxone,120,87,66,75.86206897
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Ciprofloxacin,120,110,72,65.45454545
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Imipenem,120,38,1,2.631578947
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Meropenem,120,38,1,2.631578947
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,120,110,74,67.27272727
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Klebsiella pneumoniae,Ciprofloxacin,120,10,4,40
LAO,Lao People's Democratic Republic,Western Pacific Region,2018,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,120,10,5,50
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Acinetobacter,Gentamicin,314,25,2,8
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Ampicillin,314,82,75,91.46341463
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Ceftazidime,314,52,21,40.38461538
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Ceftriaxone,314,100,50,50
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,314,100,45,45
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Imipenem,106,18,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Meropenem,314,62,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Tinidazole,314,100,50,50
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,314,100,76,76
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,314,39,11,28.20512821
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,314,40,13,32.5
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,314,13,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,314,40,13,32.5
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Salmonella,Ceftriaxone,314,49,1,2.040816327
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Salmonella,Ciprofloxacin,50,37,2,5.405405405
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Staphylococcus aureus,Cefoxitin,70,66,4,6.060606061
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,BLOOD,Staphylococcus aureus,Meticillin,314,66,4,6.060606061
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,STOOL,Salmonella,Ceftriaxone,30,27,4,14.81481481
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,STOOL,Salmonella,Ciprofloxacin,27,20,2,10
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Ampicillin,175,131,124,94.65648855
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Ceftazidime,175,55,32,58.18181818
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Ceftriaxone,175,117,83,70.94017094
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Ciprofloxacin,175,147,89,60.54421769
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Imipenem,175,76,1,1.315789474
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Meropenem,175,53,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,175,153,99,64.70588235
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Klebsiella pneumoniae,Ciprofloxacin,175,18,7,38.88888889
LAO,Lao People's Democratic Republic,Western Pacific Region,2019,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,175,18,7,38.88888889
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Acinetobacter,Gentamicin,422,28,1,3.571428571
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Ampicillin,422,179,162,90.5027933
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Ceftazidime,422,158,74,46.83544304
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Ceftriaxone,422,177,90,50.84745763
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Ciprofloxacin,422,177,53,29.94350282
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Meropenem,422,161,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Tinidazole,422,177,90,50.84745763
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,422,178,105,58.98876404
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Klebsiella pneumoniae,Ceftriaxone,422,82,39,47.56097561
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,422,80,33,41.25
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Klebsiella pneumoniae,Meropenem,422,69,1,1.449275362
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,422,81,19,23.45679012
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Salmonella,Ceftriaxone,422,34,0,0
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,BLOOD,Staphylococcus aureus,Meticillin,422,81,18,22.22222222
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,STOOL,Salmonella,Ceftriaxone,26,26,4,15.38461538
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Ampicillin,253,214,191,89.25233645
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Ceftazidime,253,72,24,33.33333333
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Ceftriaxone,253,206,111,53.88349515
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Ciprofloxacin,253,170,78,45.88235294
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Imipenem,253,74,1,1.351351351
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Meropenem,253,176,4,2.272727273
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,253,215,142,66.04651163
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Ciprofloxacin,253,26,14,53.84615385
LAO,Lao People's Democratic Republic,Western Pacific Region,2020,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,253,36,23,63.88888889
LBN,Lebanon,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ceftriaxone,188,17,10,58.82352941
LBN,Lebanon,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ciprofloxacin,188,18,8,44.44444444
LBN,Lebanon,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Tinidazole,188,17,10,58.82352941
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefepime,2017,63,24,38.0952381
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,2017,67,33,49.25373134
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ceftazidime,2017,66,30,45.45454545
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ceftriaxone,2017,546,257,47.06959707
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ciprofloxacin,2017,536,231,43.09701493
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,2017,70,1,1.428571429
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,2017,70,3,4.285714286
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ceftriaxone,2017,60,32,53.33333333
LBN,Lebanon,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ciprofloxacin,2017,60,17,28.33333333
LBN,Lebanon,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftriaxone,330,164,85,51.82926829
LBN,Lebanon,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ciprofloxacin,330,188,85,45.21276596
LBN,Lebanon,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Tinidazole,330,164,85,51.82926829
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefepime,3964,3210,1176,36.63551402
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,3964,1525,586,38.42622951
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ceftazidime,3964,2957,1196,40.44639838
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ceftriaxone,3964,2403,1021,42.48855597
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ciprofloxacin,3964,3405,1340,39.35389134
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,3964,3135,34,1.084529506
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,3964,1232,12,0.974025974
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ceftriaxone,3964,423,166,39.24349882
LBN,Lebanon,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ciprofloxacin,3964,497,115,23.138833
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Amikacin,49,47,33,70.21276596
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Gentamicin,49,47,32,68.08510638
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Imipenem,49,47,33,70.21276596
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Minocycline,49,42,0,0
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ampicillin,86,75,59,78.66666667
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefepime,86,81,42,51.85185185
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefotaxime,86,24,14,58.33333333
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,86,82,44,53.65853659
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftriaxone,218,79,44,55.69620253
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,218,83,44,53.01204819
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ertapenem,80,79,4,5.063291139
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Imipenem,86,84,4,4.761904762
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Levofloxacin,86,18,12,66.66666667
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Meropenem,80,28,3,10.71428571
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Tinidazole,218,24,14,58.33333333
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,86,77,35,45.45454545
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Cefepime,47,47,26,55.31914894
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,47,43,22,51.1627907
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,44,43,26,60.46511628
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,47,46,21,45.65217391
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ertapenem,44,44,10,22.72727273
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Imipenem,47,46,9,19.56521739
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,44,16,5,31.25
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,47,42,22,52.38095238
LBN,Lebanon,Eastern Mediterranean Region,2019,BLOOD,Staphylococcus aureus,Cefoxitin,25,12,3,25
LBN,Lebanon,Eastern Mediterranean Region,2019,STOOL,Salmonella,Cefotaxime,69,26,0,0
LBN,Lebanon,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ceftazidime,69,56,0,0
LBN,Lebanon,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ceftriaxone,51,51,1,1.960784314
LBN,Lebanon,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ciprofloxacin,69,64,21,32.8125
LBN,Lebanon,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ertapenem,51,51,1,1.960784314
LBN,Lebanon,Eastern Mediterranean Region,2019,STOOL,Salmonella,Imipenem,69,69,0,0
LBN,Lebanon,Eastern Mediterranean Region,2019,STOOL,Salmonella,Levofloxacin,69,33,12,36.36363636
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ampicillin,1108,971,711,73.22348095
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefepime,1363,1106,447,40.4159132
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefotaxime,1363,309,133,43.0420712
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ceftazidime,1363,1004,479,47.70916335
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ceftriaxone,1363,883,438,49.60362401
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ciprofloxacin,1363,1097,453,41.29443938
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Colistin,929,57,7,12.28070175
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ertapenem,929,928,15,1.61637931
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Imipenem,1363,1105,8,0.7239819
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Levofloxacin,1108,230,109,47.39130435
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Meropenem,1363,94,4,4.255319149
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,1108,1096,505,46.07664234
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Cefepime,255,254,94,37.00787402
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Cefotaxime,255,44,17,38.63636364
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Ceftazidime,255,245,110,44.89795918
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Ceftriaxone,1363,227,106,46.69603524
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Ciprofloxacin,1363,254,82,32.28346457
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Colistin,236,17,3,17.64705882
LBN,Lebanon,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Ertapenem,236,235,30,12.76595745
